Meteor Falls;Meteorfälle;
Lilycove Museum\n[129]Pokémon Masterpiece Collection on exhibit!\";Seegrasulb-Museum\n[131]Pokémon-Meisterwerke zu bewundern![129];
Pokémon Fan Club\rThe names of Trainers are scribbled\nall over the sign|;Pokémon-Fanclub\rDie Namen von Trainern sind kreuz\nund quer auf das Schild gekritzelt|;
Lilycove Department Store\r[129]Overflowing with great merchandise\nand excitement!\"\r[129]A great place to find\nthat something you need!\";Seegrasulb-Warenhaus\r[131]Ein Überfluss an\nWaren und Überraschungen![129]\r[131]Ein Ort, an dem man alles\nfindet, was das Herz begehrt![129];
Cove Lily Motel\n[129]Remember us as Cove Lily of Lilycove.\";Motel Grassee\n[131Wo das Seegras noch ulb ist.[129];
Move Deleter's House\n[129]Unwanted Pokémon moves deleted.\";Haus des Attacken-Verlerners\n[131]Hier werden Pokémon-Attacken verlernt[129];
Hunter's House;Haus des Schatzsuchers;
Mossdeep City\n[129]Our slogan: Cherish Pokémon!\";Moosbach City\n[131]Unser Motto: Liebe Pokémon![129];
Mossdeep Space Center\n[129]The closest place to space.\";Moosbach City Raumfahrtzentrum\n[131]Der letzte Ogrt vor dem All.[129];
It's a white rock.;Ein weißer Stein.;
Ever Grande City\r[129]The paradise of flowers,\nthe sea, and Pokémon.\";Prachtpolis City\r[131]Das Paradies der Blumen,\ndes Meeres und der Pokémon.[129];
Victory Road ahead.;Siegesstraße vorraus.;
Pokémon League Center Gate ahead.;Pokémon-Liga Zentraleingang vorraus.;
Sootopolis City\r[129]The mystical city where\nhistory slumbers.\";Xeneroville\r[131]Die mystische Stadt, in der\ndie Geschichte stillsteht.[129];
Pacifidlog Town\r[129]Where the morning sun smiles\nupon the waters.\";Floßbrunn\r[131]Wo die Morgensonne ein Lächeln\nauf das Meer zaubert.[129];
Ooh, look at this!\rThe seaweed you can get around these\nparts is fresh and full of life.\rWhy, it looks like it can even rear up\nand attack!;---;
New Lilycove City\n[129]Where the sea ends and the land begins.\";Neu Seegrasulb City\n[131]Wo die See endet und das Land beginnt.[129];
Fortree City\n[129]The treetop city that frolics with nature.\";Baumhausen City\n[131]Die Stadt in den Baumkronen, verbrüdert mit der Natur.[129];
Route 119\n[478] Fortree City;Route 119\n[478] Baumhausen City;
Weather Institute;Wetter-Institut;
Blossand Town\r[129]Where flowers grow between harsh\ncliffs and soft beaches.\";Knossandia\r[131]Wo Blumen zwischen harschen Klippen\nund sanften Stränden gedeihen.[129];
Cliffelta City\r[129]The forgotten city atop the\ncliffs behind a forest.\";Klippelta City\r[131]Die vergessene Stadt auf den\nKlippen hinter einem Wald.[129];
GO UP HERE.;HIER AUFTAUCHEN.;
ABC;ABC;
DEF;DEF;
GHI;GHI;
JKL;JKL;
MNO;MNO;
PQRS;PQRS;
TUV;TUV;
WXYZ;WXYZ;
.;.;
,;,;
DIG HERE.;HIER SCHAUFLER.;
FIRST COMES WAILORD.\nLAST COMES RELICANTH.;WAILORD ZUERST.\nRELICANTH ZULETZT.;
LONG DID WE LIVE\nHERE IN THIS CAVE.;IN DIESER HOEHLE\nHABEN WIR GELEBT.;
ALL THANKS TO THE\nPOWERFUL POKEMON\nLIVING ALONGSIDE US.;WIR VERDANKEN ALLES\nDEN POKEMON.;
YET, WE SEALED THAT\nPOKEMON AWAY,\nALONE IN THE DARK.;DENNOCH SPERRTEN WIR\nDIE POKEMON WEG.;
WE WERE SCARED.;WIR HATTEN ANGST.;
IF YOU HAVE THE\nCOURAGE, IF YOU\nSTILL HOLD TO HOPE,;DENJENIGEN, DIE HOFFEN\nUND MUTIG SIND,;
OPEN THE DOOR. FOR\nBEYOND IT THE ETERNAL\nPOKEMON WAITS.;WIRD SICH DIE TUERE ZU\nEINEM EWIGEN POKEMON\nOEFFNEN.;
REGIROCK.\rREGICE.\rREGISTEEL.\rREGIDRAGO.\rREGIELEKI.\rGATHER THEM HERE, FOR\nA LAST DOOR TO OPEN.;REGIROCK.\rREGICE.\rREGISTEEL.\rREGIDRAGO.\rREGIELEKI.\rZUSAMMEN SIE DAS\nLETZTE SIEGEL BRECHEN.;
It appears that a door\nwas opened somewhere|;Irgendwo scheint sich eine Tür\ngeöffnet zu haben.;
START A BLIZZARD\nFROM THE CENTER.;EINEN BLIZZARD\nAUS DER MITTE.;
GO DOWN TWICE TO\nSHAKE THE EARTH.;ZWEI HINUNTER UND\nDIE ERDE BEBE.;
WISH FOR ME TO BE\nOUT OF THE CORNER.;WUENSCHE NACH MIR\nAUS DER ECKE.;
BLOCK MY WAY OUT\nAND YOU MAY ENTER.;SCHLIESSE DEN AUSGANG\nUM DEN EINGANG ZU\nOEFFNEN.;
SHOW ME POWER AND\nI OFFER YOU MINE.;ZEIGE KRAFT UND ICH\nLEIHE DIR MEINE.;
\n[129]\";\n[131][129];
Now, go on to the next room and enjoy\nyour next battle!;Sydney battle already completed message;
Welcome, challenger!\nI'm Sidney of the Elite Four.\rI like that look you're giving me.\nI guess you'll give me a good match.\nThat's good! Looking real good!\rAll right! You and me, let's enjoy\na battle that can only be staged\nhere in the Pokémon League!;Sydney before battle message;
Sydney: So, you came for a rematch,\n[PLAYER]!\rAll right! You and me, let's enjoy\na battle that can only be staged\nhere in the Pokémon League!;Sydney before battle message as champ;
Well, listen to what this loser has to say.\rYou've got what it takes to go far.\nNow, go on to the next room and enjoy\nyour next battle!;Sydney after battle message;
Yup, I'd like to see how far your bond\nwill carry you.\rGo ahead, move on to the next room.;Phoebe battle already completed message;
Ahahaha!\rI'm Phoebe of the Elite Four.\nI did my training on Mt. Pyre.\rWhile I trained, I gained the ability\nto commune with Ghost-type Pokémon.\rYes, the bond I developed with Pokémon\nis extremely tight.\rSo, come on, just try and see if you can\neven inflict damage on my Pokémon!;Phoebe before battle message;
Phoebe: Oh, [PLAYER]!\rHere to test the bond\nwith your Pokémon?\rI won't lose again!;Phoebe before battle message as champ;
There's a definite bond between you\nand your Pokémon, too.\rI didn't recognize it, so it's only\nnatural that I lost.\rYup, I'd like to see how far your bond\nwill carry you.\rGo ahead, move on to the next room.;Phoebe after battle message;
Advance to the next room.\rAnd there, confirm the truly fearsome\nside of the Pokémon League.;Glacia battle already completed message;
Welcome, my name is Glacia\nof the Elite Four\rI've traveled from afar to Hoenn\nso that I may hone my ice skills.\rBut all I have seen are challenges by\nweak Trainers and their Pokémon.\rWhat about you?\rIt would please me to no end if I could\ngo all out against you!;Glacia before battle message;
Glacia: Oh, here comes a strong challenger!\r[PLAYER], I will go all out against you!;Glacia before battle message as champ;
Advance to the next room.\rAnd there, confirm the truly fearsome\nside of the Pokémon League.;Glacia after battle message;
Go! Go onwards!\nThe Champion is waiting!;Drake battle already completed message;
I am the last of the Pokémon League\nElite Four, Drake the Dragon master!\rIn their natural state, Pokémon are\nwild living things. They are free.\rAt times, they hinder us.\nAt times, they help us.\rFor us to battle with Pokémon as\npartners, do you know what it takes?\rDo you know what is needed?\rIf you don't, then you will never\nprevail over me!;Drake before battle message;
Drake: [PLAYER]!\nIt is good to see you again!\rShow me your virtuous heart!;Drake before battle message as champ;
You deserve every credit for coming\nthis far as a Trainer of Pokémon.\rYou do seem to know what is needed.\rYes, what a Trainer needs is a\nvirtuous heart.\rPokémon touch the good hearts of\nTrainers and learn good from wrong.\rThey touch the good hearts of\nTrainers and grow strong.\rGo! Go onwards!\nThe Champion is waiting!;Drake after battle message;
Wallace: Welcome, [PLAYER].\rThat incident in Sootopolis City|\nThat was superb work, putting an end\nto that crisis all by yourself.\rOops!\rIt wouldn't be fair to say that you\nalone ended the crisis.\rYou overcame that difficult situation\nby working as one with your Pokémon.\rWe Trainers raise Pokémon by giving\nthem items and by teaching them new\ntechniques for battle.\rBut we ourselves also learn many\nthings from Pokémon.\rAnd this is where your achievements\nare put to the test against what\nothers like you have achieved.\rNow!\rWho can most elegantly dance with\ntheir Pokémon in Hoenn?\rShow me right here and now!;Wallace before battle message;
Wallace: Welcome back, [PLAYER].\rOnce again, let us see who\ncan most elegantly dance with\ntheir Pokémon in Hoenn!;Wallace before battle message as champ;
Wallace: The Pokémon you sent into battle|\rAt times they danced like a spring breeze,\nand at times they struck like lightning.\rIt was with light, yet surefooted,\nelegance that you led your Pokémon.\rEven I felt bedazzled by your\nmasterful performance!\rYou now stand at the glorious peak\nof the Pokémon League.\rI now proclaim you to be the new\nHoenn region!;Wallace after battle message;
Wallace: This room|\rThis is where we keep records of\nPokémon that prevailed through\nharsh battles.\rIt is here that the League Champions\nare honored.\rCome on, let's record your\nname as a Trainer who triumphed over\nthe Pokémon League, and the names of\nthe partners who battled with you.;Wallace hall of fame message;
Steven before battle message;--;
Steven before battle message as champ;--;
Steven after battle message;--;
Steven hall of fame message;--;
Acerola: Hiya, log time, no see!\nHow are you doing, [PLAYER]?\rAre you surprised to see me here?\rHehehe|\rWell, this is the result of\nmy training!\rLet's see how well you trained\nyour Pokémon!;Acerola before battle message;
Acerola: Hiya, Champ!\nHow is it going?\rUp for a rematch?;Acerola before battle message as champ;
Acerola: No matter how strong I am,\nthere will be someone stronger than me.\r[PLAYER], you've done me in.\rIt seems that I still have a reason\nto train for a little bit longer in Hoenn.\rHehehe|\rBut before that.\n[PLAYER], you are the new Champion of the\nHoenn region!;Acerola after battle message;
Acerola: [PLAYER], welcome to the\nHall of Fame!\rIn this room, we record the Pokémon\nof all Champions of Hoenn.\rLet's go, [PLAYER]!\rIt's your turn now!;Acerola hall of fame message;
Beyond this point, only those Trainers\nwho have collected all the Gym Badges\nare permitted to enter.\rTrainer, let us confirm that you have\nall the Gym Badges.;Pkmn League Badge Check Message;
Trainer! Believe in yourself and your\nPokémon, and go forth!;All badges collected message;
You haven't obtained all the Badges.\rIf you're bound for the Pokémon\nLeague, you must return with them.;Badge missing message;
Wait Sandy-Sandy!;Schaufelchen, warte!;
Got'cha!;Hab dich!;
Oh! Thanks for stopping my Sandy-Sandy!\rI'm Acerola. We just arrived from a\nlong boat trip and she was just too\nexcited when she spotted the beach|\rI came to Hoenn to train.\rI know! You are also a Pokémon\nTrainer, right?\rI would love to battle with you!\r| | |\rHowever, we are still a little bit\ntired from our trip.\rI'll give you this here instead.;Oh! Danke, dass du Schaufelchen\ngestoppt hast!\rIch bin Lola. Wir sind gerade\nmit dem Schiff angekommen und da\nwar sie zu glücklich, wieder\neinen Strand zu sehen|\rIch bin nach Hoenn gereist,\num zu trainieren.\rIch weiß! Du bist auch ein\nPokémon-Trainer, nicht wahr?\rIch würde dich gerne herausfordern!\r| | |\rUm ehrlich zu sein, sind wir\naber noch etwas erschöpft von\nunserer Reise.\rDafür krigst du das hier von mir.;
Acerola: Oh, I have to meet up\nwith Aunty Phoebe soon.\rSee ya later, [PLAYER]!;Lola: Oh, Tante Antonia wartet\nbestimmt schon.\rBis später, [PLAYER]!;
Humm!\nAnother victory for the great Team Aqua!\rTake a look at this marvelously enlarged body of water!\rIsn't it beautiful?\r| | |\rYou want to cross?\nWell, that's not possible anymore|\r| | |;Perfekt! Ein weiterer Erfolg von Team Aqua!\rBestune dieses meisterhaft erweiterte Stück Wasser!\rIst es nicht fabelhaft?\r| | |\rWie du willst da durch?\nTja, das geht jetzt nicht mehr|\r| | |;
I was just about to leave for Lilycove City.\nI can give you a ride if you want.;Ich war gerade dabei, mich auf den Weg nach Seegrasulb City zu machen.\rWenn du willst, kann ich kann dich mitnehmen.;
Good luck with finding another way!;Viel Erfolg mit der Suche nach einem anderen Weg!;
Let's go, then!\nAnchors aweigh!;Auf geht's!\nAnker gelichtet!;
Don't like it here? I can return you to\nSlateport City if you want.;Gefällt's dir hier nicht? Komm, ich bring dich zurück nach Graphitport.;
Red: %d, Blue: %d,\nYellow: %d, Green: %d.;Purpur: %d, Indigo: %d,\nGelb: %d, Grün: %d.;
You don't have enough colored shards|;Du hast nicht genug Buntstücke|;
Would you like to put colored\nshards into the stone?;Willst du Buntstücke\nin den Stein legen?;
The cave seems to have changed.;Die Höhle scheint sich\nverändert zu haben.;
Wait!\rYou seem to be new here,\nso let me give you some advice.;Warte!\rDas ist dein erstes Mal hier, richtig?\rLass mich dir ein paar Ratschläge geben.;
Do you see the hole in this stone here?\rUnless you put in the correct colored shards,\nyou won't be able to progress.\rBut even with the correct colored shards,\nthings become rough here very fast.\rSo far, I never managed to\nprogress past Room 18.\rBut maybe you have better\nluck than me|;Siehst du das Loch in diesem Stein hier?\rSolange du nicht die richtigen Buntstücke\nhinein legst, wirst du hier nicht weit kommen.\rAber auch mit den richtigen Buntstücken\nwird es hier sehr schnell ungemütlich|\rIch habe es bis jetzt immer\nnur bis zu Raum 18 geschafft.\rAber vielleicht hast du ja mehr Glück|;
Room [VAR:39].;Raum [VAR:39].;
Available Pokémon:;Pokémon in diesem Raum:;
How is it going with\nexploring the Infinity Cave?\r| | |\rOh, so you reached Room [VAR:38].;Wie steht's um die Erkundung der Endloshöhle?\r| | |\rOh, du hast es bis Raum [VAR:38] geschafft.;
Not bad.;Nicht schlecht.;
Ohh, impressive!\rHere, I found something that might\ncome in handy for your explorations.;Beeindruckend!\rDas hier könnte für deine\nErkundungen nützlich sein.;
I'd love to hear about your\nfuture exploits!;Ich freue mich schon darauf, von\ndeinen neuesten Errungenschaften zu hören!;
| |\rWhy can't they keep digging?\nIs the bedrock too hard?\rMy beloved awaits me in Verdanturf Town\njust beyond here|\rIf Rustboro and Verdanturf were joined\nby this tunnel, I could visit her every day|\rBut this|\nWhat am I to do?;rusturf tunnel man digging message;
On the other side of this rock|\nMy boyfriend is there.\rHe| He's not just digging the tunnel\nto come see me.\rHe works his hands raw and rough\nfor the benefit of everyone.;rusturf tunnel woman digging message;
Wow! You shattered that boulder\nblocking the way.\rTo show you how much I appreciate it,\nI'd like you to have this HM.;rusturf tunnel man digging message on tunnel complete 1;
That HM contains Strength.\rIf a muscular Pokémon were to learn that,\nit would be able to move even large boulders.;rusturf tunnel man digging message on tunnel complete 2;
WANDA!\nNow I can see you anytime!\rWanda: That's|wonderful.\rPlease, take some rest at my home.;rusturf tunnel man digging message on tunnel complete 3;
I'm sorry, but we're currently\nrenovating this room.;Es tut mir Leid, aber wir bauen\ndiesen Raum gerade um.;
OUT OF ORDER;AUßER BETRIEB;
We look forward to your next visit.;Wir freuen uns auf deinen\nnächsten Besuch.;
Good Day.\nYou must be [PLAYER].\rI've received a gift for you.\nHere you go.;Guten Tag.\nDu musst [PLAYER] sein.\rIch habe hier\nein Geschenk für dich.;
Please make room in your party\nto accept this gift.;Bitte mache Platz in deinem Team,\num dieses Geschenk zu erhalten.;
[PLAYER] received %s.;[PLAYER] erhielt %s.;
Hello, I am Trador.\nI like to trade Pokemon.;Hallo, ich bin Tauscha.\nIch tausche gerne Pokémon.;
Trador: Hello [PLAYER]!;Tauscha: Hallo [PLAYER]!;
I will trade any Pokemon\nfor my %s.;Ich tausche jedes beliebige Pokémon\nfür mein %s.;
Would you like to trade\nPokemon with me?;Willst du mit mir tauschen?;
Come back whenever you\nwant to trade with me!;Komme wieder, wenn du\ntauschen möchtest.;
It's an empty vase that looks very expensive.;Eine leere Vase, die sehr teuer aussieht.;
Mister;Opi;
Dude;Freund;
Lassie;Tussi;
Laddie;Kumpel;
Lassie;Tussi;
Miss;Frau;
Master;Meister;
Yippee!\rThe lady at the reception counter\ngave me a case for PokéBlocks!;---;
Make PokéBlocks and put them in\nyour PokéBlock Case.\rWhen you make a PokéBlock, everyone\nhas to put in a different Berry.;---;
Congratulations!\rI did a painting of your Pokémon to\ncommemorate its victory|\rWell, your Pokémon's appeals were\nso fantastic, it spurred me into\npainting better than I usually do.\nLook, see?;---;
What do you think? I'm confident in\nwhat I've done, but do you like it?\rA work of this caliber, it wouldn't look\nout of place in an art museum.\rHuh? An art museum really is looking\nfor paintings?\rDo you think I should take this there?;---;
What, really? Then, sure, I will take\nthis painting there right now.\rI'll give it a proper title, too.\rI hope they'll like it and consider\nexhibiting this.\rPlease check if they did accept this.\nThank you!;---;
Oh, that's right!\rAs a memento of me painting your\nPokémon, please take this.;---;
